Date,Close/Last,Volume,Open,High,Low
05/16/2018,$133.84,258460,$133.46,$134.225,$132.35
05/15/2018,$133.89,191107,$134.02,$134.55,$133.27
05/14/2018,$135.20,179433,$135.35,$136.24,$135.04
05/11/2018,$136.05,211806,$135.61,$136.29,$135.12
05/10/2018,$135.57,317960,$135.04,$135.875,$134.87
05/09/2018,$135.64,341407,$136.54,$136.77,$134.98
05/08/2018,$136.77,586638,$136.80,$138.00,$135.22
05/07/2018,$140.39,773503,$139.36,$141.56,$139.17
05/04/2018,$137.33,1200938,$134.92,$137.45,$134.28
05/03/2018,$130.99,1414620,$124.18,$133.45,$123.711
05/02/2018,$125.81,772359,$126.41,$127.17,$125.62
05/01/2018,$122.48,224426,$122.66,$122.755,$121.18
04/30/2018,$122.68,306626,$121.80,$123.37,$121.60
04/27/2018,$121.99,265161,$123.00,$123.08,$121.82
04/26/2018,$122.98,363854,$123.46,$123.56,$122.14
04/25/2018,$122.82,261317,$122.46,$123.32,$121.78
04/24/2018,$122.75,552002,$122.73,$123.612,$121.64
04/23/2018,$121.88,216941,$121.47,$122.0384,$121.11
04/20/2018,$122.68,174466,$122.42,$123.08,$122.14
04/19/2018,$123.19,330210,$124.00,$124.36,$122.54
04/18/2018,$124.80,372465,$124.19,$125.44,$124.12
04/17/2018,$125.23,442973,$123.74,$125.44,$123.4501
04/16/2018,$123.01,289888,$122.49,$123.3989,$122.24
04/13/2018,$122.43,415705,$121.73,$122.95,$121.68
04/12/2018,$122.02,222511,$121.53,$122.14,$121.42
04/11/2018,$120.43,262711,$120.72,$121.79,$120.14
04/10/2018,$122.11,368815,$121.95,$122.65,$121.19
04/09/2018,$120.19,277236,$121.53,$121.92,$120.01
04/06/2018,$120.75,385363,$121.33,$122.04,$119.54
04/05/2018,$121.34,387877,$120.92,$121.80,$120.54
04/04/2018,$120.44,408879,$117.25,$120.64,$117.09
04/03/2018,$120.61,531065,$120.51,$121.36,$119.49
04/02/2018,$117.52,272834,$119.69,$120.05,$116.52
03/29/2018,$120.52,358628,$121.17,$121.35,$119.80
03/28/2018,$119.62,393541,$121.49,$121.74,$119.36
03/27/2018,$119.70,479623,$122.69,$122.86,$118.98
03/26/2018,$121.31,298532,$121.70,$122.15,$119.23
03/23/2018,$118.39,492925,$120.89,$121.29,$118.36
03/22/2018,$120.42,430446,$121.93,$122.56,$120.41
03/21/2018,$123.53,671775,$123.26,$124.46,$123.05
03/20/2018,$121.68,551304,$121.13,$122.40,$121.13
03/19/2018,$121.26,296841,$122.42,$122.45,$120.33
03/16/2018,$121.94,372919,$123.18,$123.25,$121.92
03/15/2018,$122.79,401514,$122.47,$123.35,$122.07
03/14/2018,$122.25,314970,$123.93,$123.97,$121.95
03/13/2018,$123.10,642859,$124.97,$125.275,$122.86
03/12/2018,$124.32,414259,$124.60,$124.92,$124.09
03/09/2018,$124.71,324307,$124.20,$124.85,$124.00
03/08/2018,$123.82,510124,$125.30,$125.52,$122.90
03/07/2018,$124.72,526315,$122.30,$125.24,$122.30
03/06/2018,$122.75,624469,$122.75,$123.45,$122.14
03/05/2018,$121.50,523092,$119.05,$121.64,$118.32
03/02/2018,$121.11,693648,$120.52,$121.3599,$118.60
03/01/2018,$121.53,672177,$124.20,$124.37,$120.21
02/28/2018,$124.21,505077,$126.10,$126.50,$124.09
02/27/2018,$126.01,519032,$129.15,$129.34,$126.00
02/26/2018,$129.30,393756,$130.13,$130.48,$128.19
02/23/2018,$129.56,257832,$127.05,$129.62,$127.05
02/22/2018,$126.71,357006,$127.79,$127.89,$126.161
02/21/2018,$128.01,461673,$129.58,$130.36,$127.99
02/20/2018,$128.40,488171,$126.86,$129.52,$126.81
02/16/2018,$129.71,571810,$130.32,$131.20,$129.28
02/15/2018,$129.10,709975,$129.53,$129.53,$127.44
02/14/2018,$125.88,429197,$122.04,$126.46,$122.00
02/13/2018,$123.77,496171,$122.82,$124.29,$122.31
02/12/2018,$122.55,590939,$119.59,$123.37,$119.59
02/09/2018,$120.24,1076555,$119.26,$121.03,$117.22
02/08/2018,$119.62,797044,$124.31,$124.582,$119.62
02/07/2018,$124.08,794089,$124.80,$126.14,$124.08
02/06/2018,$126.90,1830227,$121.02,$127.59,$120.43
02/05/2018,$121.45,1157371,$127.32,$128.18,$120.53
02/02/2018,$127.14,1395430,$130.35,$130.63,$126.76
02/01/2018,$128.19,2679472,$123.95,$129.87,$123.94
01/31/2018,$119.50,742578,$118.32,$120.14,$118.27
01/30/2018,$118.09,473331,$118.78,$119.00,$118.05
01/29/2018,$118.72,506096,$118.66,$119.19,$117.82
01/26/2018,$119.96,263818,$118.95,$120.05,$118.87
01/25/2018,$118.21,378545,$119.28,$119.39,$117.70
01/24/2018,$118.90,346667,$119.26,$119.46,$118.09
01/23/2018,$118.93,522097,$120.53,$120.53,$118.40
01/22/2018,$121.37,308631,$120.85,$121.46,$120.50
01/19/2018,$120.96,358476,$120.79,$121.18,$119.88
01/18/2018,$119.38,335109,$119.42,$119.89,$118.88
01/17/2018,$119.45,449797,$118.85,$120.20,$118.31
01/16/2018,$117.56,587563,$118.74,$118.98,$117.48
01/12/2018,$117.84,393030,$118.59,$118.68,$117.42
01/11/2018,$117.16,631265,$115.92,$117.45,$115.92
01/10/2018,$114.27,282695,$114.00,$114.77,$113.80
01/09/2018,$114.32,369302,$115.00,$115.05,$113.6501
01/08/2018,$113.52,451196,$112.82,$113.61,$112.58
01/05/2018,$112.13,408133,$112.74,$113.02,$112.03
01/04/2018,$111.31,882817,$112.61,$112.64,$111.02
01/03/2018,$107.17,426487,$106.34,$107.39,$106.34
01/02/2018,$105.15,547543,$104.12,$105.38,$103.65
12/29/2017,$104.84,254959,$105.95,$106.06,$104.81
12/28/2017,$106.75,277171,$106.36,$106.87,$106.295
12/27/2017,$106.80,183769,$106.15,$107.10,$106.15
12/26/2017,$106.98,284629,$106.54,$107.97,$106.00
12/22/2017,$106.54,235339,$105.44,$106.80,$105.44
12/21/2017,$106.21,483331,$105.40,$106.58,$105.26
12/20/2017,$105.56,198469,$105.80,$105.87,$105.2901
12/19/2017,$105.47,302101,$105.74,$106.29,$105.41
12/18/2017,$106.71,401726,$105.49,$107.03,$105.49
12/15/2017,$104.38,692158,$104.85,$104.86,$103.90
12/14/2017,$105.02,348782,$106.45,$107.09,$104.89
12/13/2017,$105.80,733021,$106.65,$107.1411,$105.80
12/12/2017,$106.65,651071,$106.00,$107.38,$105.93
12/11/2017,$106.44,512253,$106.67,$106.97,$106.39
12/08/2017,$105.84,428620,$106.24,$106.52,$105.80
12/07/2017,$104.63,349402,$104.21,$105.1138,$104.01
12/06/2017,$104.57,424866,$104.78,$105.25,$104.19
12/05/2017,$104.17,663404,$104.46,$105.63,$104.17
12/04/2017,$104.34,981329,$107.03,$107.1175,$103.85
12/01/2017,$107.47,490502,$107.60,$108.21,$106.00
11/30/2017,$108.60,490238,$108.71,$109.0883,$107.61
11/29/2017,$108.40,989187,$111.81,$111.92,$107.4155
11/28/2017,$111.70,491678,$112.58,$112.725,$111.51
11/27/2017,$111.80,346892,$112.75,$112.96,$111.78
11/24/2017,$113.71,164063,$113.17,$114.02,$113.10
11/22/2017,$111.82,217746,$111.98,$112.3093,$111.285
11/21/2017,$111.49,348065,$111.71,$112.33,$111.37
11/20/2017,$110.18,274724,$109.915,$110.89,$109.84
11/17/2017,$109.17,342472,$109.64,$109.88,$108.87
11/16/2017,$110.02,260965,$109.65,$110.33,$109.42
11/15/2017,$108.51,400545,$108.32,$109.12,$107.58
11/14/2017,$109.91,343341,$110.18,$110.235,$109.20
11/13/2017,$110.44,1038899,$110.20,$111.04,$110.14
11/10/2017,$109.56,525222,$109.78,$109.99,$109.07
11/09/2017,$109.44,945188,$110.82,$110.82,$108.7913
11/08/2017,$112.80,718998,$113.44,$113.44,$110.48
11/07/2017,$114.89,525050,$116.52,$116.52,$114.15
11/06/2017,$117.25,473801,$117.19,$117.75,$116.46
11/03/2017,$117.43,497402,$118.25,$118.36,$117.36
11/02/2017,$117.11,1338582,$118.49,$119.17,$115.52
11/01/2017,$120.00,643761,$121.00,$121.14,$119.88
10/31/2017,$119.68,1021094,$118.00,$120.36,$117.98
10/30/2017,$117.18,501551,$116.63,$117.43,$116.405
10/27/2017,$115.59,354065,$116.06,$116.13,$115.17
10/26/2017,$115.07,257140,$115.31,$115.47,$114.67
10/25/2017,$114.72,702583,$115.54,$116.30,$113.85
10/24/2017,$114.59,444806,$114.72,$115.53,$114.40
10/23/2017,$113.71,228506,$114.71,$114.99,$113.66
10/20/2017,$114.60,425130,$115.04,$115.26,$114.375
10/19/2017,$115.91,416242,$114.74,$116.09,$113.63
10/18/2017,$116.56,284638,$116.20,$116.876,$115.63
10/17/2017,$115.77,444240,$115.95,$116.49,$115.35
10/16/2017,$116.81,784032,$114.90,$117.825,$114.45
10/13/2017,$114.96,344874,$115.81,$116.42,$114.88
10/12/2017,$116.09,305322,$115.97,$116.44,$115.57
10/11/2017,$116.52,377878,$116.33,$117.13,$116.095
10/10/2017,$115.67,546739,$116.30,$116.30,$114.97
10/09/2017,$114.83,940540,$112.69,$116.56,$112.656
10/06/2017,$112.60,482890,$111.96,$112.72,$111.21
10/05/2017,$113.17,306074,$114.14,$114.47,$112.89
10/04/2017,$114.45,459426,$114.02,$114.75,$113.5216
10/03/2017,$114.33,612713,$112.58,$114.50,$112.51
10/02/2017,$112.43,307976,$110.76,$112.84,$110.76
09/29/2017,$110.48,283308,$110.03,$110.97,$109.915
09/28/2017,$110.03,253609,$109.72,$110.24,$109.4048
09/27/2017,$110.58,461085,$109.20,$110.93,$109.05
09/26/2017,$108.98,766608,$110.14,$110.62,$108.44
09/25/2017,$110.14,767838,$112.94,$113.02,$109.68
09/22/2017,$113.47,271222,$112.93,$113.8499,$112.58
09/21/2017,$113.57,211209,$113.05,$113.83,$112.89
09/20/2017,$113.01,326376,$113.28,$113.68,$112.01
09/19/2017,$113.49,533888,$112.91,$113.94,$112.75
09/18/2017,$112.33,582290,$111.75,$112.76,$111.31
09/15/2017,$110.05,554623,$110.59,$110.74,$109.61
09/14/2017,$109.23,550918,$109.32,$109.435,$108.42
09/13/2017,$108.80,566308,$109.81,$110.05,$108.33
09/12/2017,$109.94,517849,$111.47,$111.62,$109.62
09/11/2017,$111.48,771140,$110.81,$111.54,$110.39
09/08/2017,$109.36,1406475,$110.45,$110.54,$108.96
09/07/2017,$108.59,3455575,$111.21,$111.60,$107.31
09/06/2017,$116.85,400924,$118.09,$118.10,$116.37
09/05/2017,$116.16,525241,$115.92,$116.94,$115.45
09/01/2017,$116.76,773189,$114.92,$117.66,$114.90
08/31/2017,$114.49,666543,$113.79,$114.77,$113.72
08/30/2017,$114.60,667960,$114.56,$114.87,$114.20
08/29/2017,$113.76,711888,$113.31,$113.98,$113.16
08/28/2017,$113.83,402923,$114.03,$114.12,$113.23
08/25/2017,$114.00,454780,$114.59,$115.03,$113.995
08/24/2017,$114.17,761636,$115.90,$115.99,$114.01
08/23/2017,$115.62,676681,$115.10,$116.38,$114.93
08/22/2017,$115.18,945661,$112.89,$115.6402,$112.85
08/21/2017,$112.85,915956,$110.42,$112.92,$110.37
08/18/2017,$111.53,672917,$110.00,$112.02,$109.51
08/17/2017,$109.25,503693,$110.74,$111.01,$109.25
08/16/2017,$110.95,376257,$110.52,$111.18,$110.44
08/15/2017,$110.26,257896,$110.58,$110.84,$109.61
08/14/2017,$110.05,524632,$108.56,$110.35,$108.45
08/11/2017,$107.58,748032,$106.59,$107.84,$106.17
08/10/2017,$108.67,738631,$110.19,$110.33,$108.50
08/09/2017,$111.26,335428,$110.11,$111.33,$109.91
08/08/2017,$110.66,490379,$111.43,$111.77,$110.305
08/07/2017,$110.56,406503,$109.35,$110.89,$109.33
08/04/2017,$109.15,704475,$108.67,$109.70,$108.40
08/03/2017,$108.34,1243676,$108.68,$109.65,$107.59
08/02/2017,$110.47,3332584,$106.00,$111.46,$103.17
08/01/2017,$108.32,2098411,$108.78,$109.78,$107.76
07/31/2017,$105.19,904400,$105.72,$106.01,$103.97
07/28/2017,$105.77,1128326,$104.87,$107.00,$104.64
07/27/2017,$104.04,1564949,$105.70,$105.74,$103.01
07/26/2017,$105.41,1403535,$102.89,$105.66,$102.89
07/25/2017,$101.40,995265,$101.14,$101.41,$100.23
07/24/2017,$101.62,1049986,$100.20,$101.75,$100.02
07/21/2017,$100.02,1040884,$99.29,$100.20,$98.21
07/20/2017,$99.99,1520719,$99.16,$100.08,$98.605
07/19/2017,$97.62,1532800,$95.24,$97.62,$95.23
07/18/2017,$95.15,830236,$93.55,$95.17,$93.44
07/17/2017,$93.75,507098,$93.34,$93.98,$93.16
07/14/2017,$93.90,513599,$92.74,$94.00,$92.41
07/13/2017,$92.76,515454,$92.53,$93.00,$92.19
07/12/2017,$92.88,1392121,$90.47,$93.18,$90.38
07/11/2017,$90.59,1129888,$89.35,$90.84,$89.07
07/10/2017,$88.51,422662,$86.68,$88.92,$86.68
07/07/2017,$86.09,364306,$85.28,$86.31,$85.0603
07/06/2017,$85.70,375274,$85.48,$86.05,$85.08
07/05/2017,$86.29,680533,$84.99,$86.47,$84.38
07/03/2017,$85.81,399511,$86.34,$86.95,$85.81
06/30/2017,$86.02,352683,$86.64,$86.94,$85.74
06/29/2017,$85.95,606232,$86.39,$86.44,$85.23
06/28/2017,$87.77,455919,$87.19,$87.91,$86.87
06/27/2017,$87.31,351121,$88.31,$88.31,$87.24
06/26/2017,$88.83,255625,$89.37,$89.91,$88.41
06/23/2017,$89.18,272774,$88.98,$89.32,$88.35
06/22/2017,$89.39,237058,$89.07,$89.90,$88.89
06/21/2017,$89.18,240289,$89.11,$89.39,$88.6052
06/20/2017,$88.74,361542,$89.43,$89.59,$88.61
06/19/2017,$89.78,557071,$89.28,$89.93,$89.06
06/16/2017,$88.03,413582,$88.55,$88.82,$87.8628
06/15/2017,$87.55,830852,$85.82,$87.68,$85.36
06/14/2017,$88.42,397426,$88.72,$88.83,$87.89
06/13/2017,$88.19,585995,$88.84,$88.99,$87.91
06/12/2017,$87.75,1021693,$89.02,$89.09,$87.43
06/09/2017,$89.45,849162,$91.64,$91.94,$89.16
06/08/2017,$91.85,489560,$91.71,$91.92,$90.71
06/07/2017,$90.57,410885,$90.40,$90.9799,$90.03
06/06/2017,$90.51,328023,$90.00,$91.14,$89.92
06/05/2017,$90.44,348565,$90.12,$90.64,$90.01
06/02/2017,$90.59,762177,$90.43,$90.84,$89.50
06/01/2017,$88.60,783504,$87.19,$89.09,$87.09
05/31/2017,$86.72,422769,$86.31,$86.74,$85.81
05/30/2017,$85.49,444013,$85.27,$85.76,$85.20
05/26/2017,$85.50,450515,$85.01,$85.61,$84.96
05/25/2017,$85.70,383158,$85.12,$85.76,$85.12
05/24/2017,$85.09,616281,$84.44,$85.25,$84.33
05/23/2017,$84.79,722574,$84.03,$84.90,$83.9608
05/22/2017,$84.35,398762,$83.46,$84.42,$83.44
05/19/2017,$83.33,622674,$83.67,$83.93,$83.05
05/18/2017,$84.22,437221,$82.56,$84.57,$82.3301
05/17/2017,$82.77,749012,$84.83,$85.02,$82.73
05/16/2017,$84.59,447184,$84.59,$85.18,$84.42
05/15/2017,$84.90,485141,$84.28,$85.13,$84.21
05/12/2017,$84.13,568878,$82.56,$84.40,$82.495
05/11/2017,$82.98,647478,$82.79,$83.29,$82.15
05/10/2017,$84.00,582409,$84.09,$84.44,$83.86
05/09/2017,$84.46,1329443,$83.50,$85.51,$83.48
05/08/2017,$82.72,880387,$82.13,$82.97,$81.67
05/05/2017,$82.48,786454,$81.68,$82.53,$81.41
05/04/2017,$81.46,1861584,$78.63,$81.74,$78.52
05/03/2017,$76.02,803171,$75.36,$76.11,$75.33
05/02/2017,$75.56,480295,$75.82,$75.93,$75.10
05/01/2017,$75.71,300177,$75.65,$75.88,$75.25
04/28/2017,$75.20,281494,$75.50,$75.82,$75.18
04/27/2017,$75.62,385549,$75.67,$75.81,$75.19
04/26/2017,$74.90,464202,$74.88,$75.31,$74.7587
04/25/2017,$74.15,707012,$73.63,$74.43,$73.5883
04/24/2017,$73.34,965454,$72.89,$73.52,$72.39
04/21/2017,$70.82,316125,$71.32,$71.32,$70.78
04/20/2017,$71.40,498410,$72.33,$72.43,$71.40
04/19/2017,$71.26,874757,$71.53,$71.77,$71.1936
04/18/2017,$70.59,317756,$70.54,$71.03,$70.35
04/17/2017,$71.32,240344,$70.87,$71.54,$70.85
04/13/2017,$70.63,489538,$71.47,$71.75,$69.59
04/12/2017,$71.66,450312,$71.83,$71.94,$71.56
04/11/2017,$71.84,425180,$72.08,$72.29,$71.31
04/10/2017,$71.93,291150,$71.89,$72.25,$71.82
04/07/2017,$71.89,391116,$72.11,$72.26,$71.89
04/06/2017,$72.61,329810,$72.86,$72.91,$72.48
04/05/2017,$72.42,514139,$73.51,$73.63,$72.39
04/04/2017,$73.60,541545,$73.72,$73.91,$73.43
04/03/2017,$73.72,578357,$74.60,$74.66,$73.31
03/31/2017,$74.36,311159,$74.11,$74.62,$74.07
03/30/2017,$74.45,383503,$74.07,$74.56,$73.92
03/29/2017,$74.85,432846,$74.68,$74.99,$74.55
03/28/2017,$74.86,841388,$74.50,$74.96,$74.39
03/27/2017,$73.93,901951,$73.40,$74.12,$73.1501
03/24/2017,$71.58,634301,$72.17,$72.22,$71.18
03/23/2017,$70.72,818697,$69.56,$71.0799,$69.49
03/22/2017,$68.18,538721,$68.02,$68.39,$67.72
03/21/2017,$67.09,526150,$68.67,$68.74,$67.07
03/20/2017,$68.00,342575,$68.56,$68.71,$67.99
03/17/2017,$68.43,293394,$69.28,$69.28,$68.40
03/16/2017,$69.34,496017,$69.16,$69.50,$68.93
03/15/2017,$67.86,711475,$66.86,$67.99,$66.66
03/14/2017,$66.31,384598,$66.26,$66.59,$66.11
03/13/2017,$66.34,508234,$66.13,$66.63,$66.10
03/10/2017,$65.73,326439,$65.54,$65.86,$65.38
03/09/2017,$65.17,369235,$65.36,$65.78,$65.05
03/08/2017,$65.48,198879,$65.92,$65.94,$65.43
03/07/2017,$65.59,374551,$65.30,$65.74,$64.94
03/06/2017,$65.21,302321,$65.75,$65.76,$65.01
03/03/2017,$66.27,348412,$66.08,$66.46,$65.83
03/02/2017,$65.97,473142,$65.87,$66.18,$65.79
03/01/2017,$65.87,302503,$65.60,$66.24,$65.58
02/28/2017,$65.06,373333,$65.25,$65.73,$64.98
02/27/2017,$65.82,376464,$65.44,$66.09,$65.42
02/24/2017,$65.09,408842,$65.26,$65.45,$64.76
02/23/2017,$65.67,391460,$66.43,$66.5713,$65.64
02/22/2017,$65.88,307790,$64.82,$66.00,$64.76
02/21/2017,$65.58,295286,$65.25,$65.70,$65.17
02/17/2017,$65.59,290546,$65.44,$65.64,$65.19
02/16/2017,$66.04,586421,$66.47,$66.74,$65.9801
02/15/2017,$66.01,363452,$65.23,$66.03,$65.19
02/14/2017,$66.19,323595,$66.36,$66.57,$66.04
02/13/2017,$66.17,445453,$66.00,$66.38,$65.81
02/10/2017,$65.22,383729,$64.54,$65.33,$64.40
02/09/2017,$64.77,289615,$64.69,$65.20,$64.58
02/08/2017,$65.20,281495,$64.21,$65.30,$64.12
02/07/2017,$64.50,362400,$64.47,$64.68,$64.30
02/06/2017,$64.58,447168,$64.33,$64.90,$64.25
02/03/2017,$65.70,713276,$65.49,$65.81,$65.4101
02/02/2017,$64.61,896672,$65.01,$65.12,$64.20
02/01/2017,$62.14,372727,$62.50,$62.59,$61.67
01/31/2017,$62.13,732766,$62.54,$62.6859,$61.71
01/30/2017,$60.94,445986,$60.92,$61.22,$60.6601
01/27/2017,$62.01,230723,$62.03,$62.14,$61.82
01/26/2017,$61.86,377648,$61.94,$62.38,$61.76
01/25/2017,$62.56,511394,$62.78,$62.92,$62.27
01/24/2017,$62.68,828001,$62.46,$62.76,$61.98
01/23/2017,$61.08,581822,$61.07,$61.28,$60.93
01/20/2017,$60.35,205529,$60.31,$60.50,$60.01
01/19/2017,$60.46,255776,$59.86,$60.49,$59.86
01/18/2017,$59.90,238879,$60.00,$60.10,$59.74
01/17/2017,$59.82,317695,$59.66,$59.91,$59.59
01/13/2017,$59.83,376793,$60.10,$60.257,$59.52
01/12/2017,$59.28,825545,$60.57,$60.635,$58.01
01/11/2017,$59.41,289692,$59.00,$59.49,$58.85
01/10/2017,$58.98,345448,$58.98,$59.18,$58.74
01/09/2017,$58.28,409299,$57.77,$58.50,$57.56
01/06/2017,$58.94,280519,$58.97,$59.16,$58.81
01/05/2017,$59.36,304774,$59.44,$59.88,$59.3411
01/04/2017,$59.41,372981,$58.84,$59.48,$58.79
01/03/2017,$58.94,546708,$59.16,$59.26,$58.35
12/30/2016,$58.14,303798,$58.44,$58.46,$57.955
12/29/2016,$57.79,190613,$58.16,$58.29,$57.63
12/28/2016,$57.75,173622,$58.15,$58.27,$57.69
12/27/2016,$58.29,130697,$58.41,$58.54,$58.18
12/23/2016,$58.33,339162,$58.44,$58.51,$58.15
12/22/2016,$57.74,337679,$58.52,$58.60,$57.40
12/21/2016,$58.03,327378,$58.60,$58.81,$58.01
12/20/2016,$58.60,384736,$58.13,$58.65,$58.04
12/19/2016,$58.67,431666,$58.34,$58.86,$58.34
12/16/2016,$58.35,517530,$58.10,$58.56,$58.08
12/15/2016,$58.14,469332,$57.88,$58.30,$57.70
12/14/2016,$57.87,1213207,$58.00,$58.47,$57.83
12/13/2016,$57.79,434358,$57.04,$57.9899,$57.03
12/12/2016,$56.86,383713,$57.07,$57.32,$56.485
12/09/2016,$56.88,271607,$56.82,$56.95,$56.78
12/08/2016,$56.77,456638,$56.66,$56.97,$56.44
12/07/2016,$56.95,721621,$56.32,$57.11,$56.32
12/06/2016,$56.04,409918,$55.07,$56.0699,$55.07
12/05/2016,$55.59,699852,$55.03,$55.82,$54.93
12/02/2016,$54.09,627575,$54.20,$54.53,$53.94
12/01/2016,$54.47,514676,$54.01,$54.65,$53.94
11/30/2016,$54.12,602894,$54.94,$54.99,$54.11
11/29/2016,$54.74,622701,$53.82,$54.99,$53.82
11/28/2016,$53.77,240657,$54.00,$54.34,$53.71
11/25/2016,$54.78,288583,$54.69,$54.94,$54.48
11/23/2016,$53.70,239836,$53.14,$53.89,$53.03
11/22/2016,$54.31,323571,$53.83,$54.42,$53.75
11/21/2016,$53.43,237701,$53.20,$53.62,$53.16
11/18/2016,$52.76,382619,$53.19,$53.23,$52.72
11/17/2016,$53.29,263530,$53.23,$53.55,$53.09
11/16/2016,$53.47,448986,$53.15,$53.93,$53.13
11/15/2016,$54.09,435187,$52.78,$54.24,$52.76
11/14/2016,$53.26,1007152,$53.57,$54.22,$53.18
11/11/2016,$54.47,942041,$53.38,$54.89,$53.18
11/10/2016,$53.53,750832,$53.46,$54.21,$52.83
11/09/2016,$54.21,641851,$53.99,$54.30,$53.69
11/08/2016,$54.42,837010,$54.43,$54.77,$54.15
11/07/2016,$54.89,896755,$53.52,$54.99,$53.11
11/04/2016,$51.07,554062,$50.43,$51.44,$50.39
11/03/2016,$50.50,352697,$50.97,$51.34,$50.46
11/02/2016,$51.31,418879,$51.14,$51.71,$50.90
11/01/2016,$51.31,520708,$53.09,$53.10,$51.02
10/31/2016,$52.77,213593,$52.73,$52.84,$52.26
10/28/2016,$52.87,231152,$52.63,$53.19,$52.54
10/27/2016,$53.00,217379,$53.12,$53.16,$52.75
10/26/2016,$53.11,323003,$52.79,$53.29,$52.65
10/25/2016,$53.01,269194,$52.99,$53.05,$52.58
10/24/2016,$53.25,364106,$52.83,$53.35,$52.82
10/21/2016,$52.60,155138,$52.02,$52.60,$51.99
10/20/2016,$52.78,216244,$52.48,$52.95,$52.38
10/19/2016,$52.55,202818,$52.01,$52.69,$51.95
10/18/2016,$52.40,365644,$52.73,$52.77,$51.94
10/17/2016,$52.21,361217,$52.75,$52.76,$52.09
10/14/2016,$52.72,818621,$52.85,$53.01,$52.63
10/13/2016,$52.51,1170064,$52.89,$53.13,$52.39
10/12/2016,$53.51,564695,$53.10,$53.58,$52.92
10/11/2016,$53.32,327052,$53.42,$53.54,$52.93
10/10/2016,$53.84,239974,$54.18,$54.33,$53.63
10/07/2016,$53.49,339037,$53.32,$53.56,$53.13
10/06/2016,$53.15,436735,$53.29,$53.49,$53.11
10/05/2016,$53.64,647048,$53.31,$53.66,$53.00
10/04/2016,$52.67,425454,$52.55,$52.97,$52.235
10/03/2016,$52.06,347819,$51.92,$52.11,$51.75
09/30/2016,$51.87,699875,$51.42,$52.18,$51.16
09/29/2016,$50.77,331744,$51.49,$51.60,$50.43
09/28/2016,$51.49,730991,$50.65,$51.54,$50.59
09/27/2016,$50.12,353432,$50.08,$50.65,$49.8654
09/26/2016,$50.34,351977,$50.28,$50.39,$50.06
09/23/2016,$50.22,472294,$50.65,$50.96,$50.17
09/22/2016,$50.53,684573,$50.43,$50.62,$50.21
09/21/2016,$49.10,472638,$48.55,$49.16,$48.30
09/20/2016,$47.57,202902,$47.49,$47.64,$47.26
09/19/2016,$47.73,204862,$47.56,$47.93,$47.51
09/16/2016,$46.65,485120,$46.55,$46.80,$46.39
09/15/2016,$47.85,219052,$46.95,$47.98,$46.89
09/14/2016,$47.47,161366,$47.52,$47.86,$47.40
09/13/2016,$47.58,278283,$48.11,$48.37,$47.42
09/12/2016,$48.64,377717,$47.36,$48.755,$47.30
09/09/2016,$48.20,486834,$49.22,$49.29,$48.20
09/08/2016,$49.47,368917,$49.10,$49.71,$48.94
09/07/2016,$49.76,389433,$49.55,$50.09,$49.30
09/06/2016,$48.67,364210,$48.25,$48.72,$48.25
09/02/2016,$48.50,428295,$48.25,$48.59,$48.06
09/01/2016,$48.32,305922,$48.27,$48.59,$47.93
08/31/2016,$48.14,729173,$48.19,$48.49,$47.96
08/30/2016,$48.55,392826,$48.39,$48.60,$48.35
08/29/2016,$48.67,331027,$48.40,$48.78,$48.15
08/26/2016,$48.74,884499,$48.35,$48.94,$48.26
08/25/2016,$48.40,246672,$48.04,$48.43,$48.04
08/24/2016,$48.53,305091,$48.50,$48.65,$48.37
08/23/2016,$49.11,498224,$48.88,$49.11,$48.64
08/22/2016,$48.41,470618,$47.76,$48.56,$47.73
08/19/2016,$48.40,609263,$47.43,$48.40,$47.35
08/18/2016,$48.66,340728,$48.06,$48.66,$47.96
08/17/2016,$48.38,505386,$47.62,$48.39,$47.57
08/16/2016,$47.93,331579,$47.88,$48.12,$47.57
08/15/2016,$48.68,150107,$48.41,$48.70,$48.41
08/12/2016,$48.41,313003,$48.36,$48.60,$48.26
08/11/2016,$48.05,212508,$48.07,$48.21,$47.82
08/10/2016,$47.95,356485,$47.93,$48.12,$47.74
08/09/2016,$47.46,406562,$47.52,$47.82,$47.21
08/08/2016,$47.45,1460529,$47.39,$47.55,$47.08
08/05/2016,$46.88,316502,$47.00,$47.09,$46.80
08/04/2016,$46.66,493937,$46.71,$47.04,$46.375
08/03/2016,$46.89,777912,$46.43,$47.23,$46.38
08/02/2016,$46.51,1898587,$45.60,$47.08,$45.00
08/01/2016,$45.78,961536,$45.03,$45.82,$44.85
07/29/2016,$45.17,748436,$45.05,$45.18,$44.67
07/28/2016,$44.19,515170,$44.76,$44.77,$43.66
07/27/2016,$44.77,626679,$44.81,$45.00,$44.44
07/26/2016,$43.60,214793,$43.26,$43.86,$43.26
07/25/2016,$43.47,347536,$43.18,$43.62,$42.94
07/22/2016,$42.92,234614,$42.82,$43.00,$42.66
07/21/2016,$42.68,529281,$42.26,$42.8455,$42.25
07/20/2016,$42.14,249396,$42.29,$42.35,$42.001
07/19/2016,$42.14,209952,$41.81,$42.35,$41.78
07/18/2016,$42.21,444559,$42.28,$42.67,$42.06
07/15/2016,$42.37,127029,$42.54,$42.59,$42.35
